topic,link,domain,published_date,title,lang
SCIENCE,https://techtoday19.com/nz/15-spectacular-photos-of-augusts-full-sturgeon-moon-from-around-the-world/,techtoday19.com,2020-08-04 11:20:03,15 Spectacular Photos Of August's Full 'Sturgeon Moon' From Around The World,en
SPORTS,https://www.racingpost.com/sport/golf/steve-palmers-us-pga-championship-preview-best-bets-free-golf-tips/445270,racingpost.com,2020-08-04 10:22:51,"Steve Palmer's US PGA Championship preview, best bets, free golf tips",en
BUSINESS,https://www.slashgear.com/2021-toyota-land-cruiser-prado-receives-a-handsome-power-boost-04631824/,slashgear.com,2020-08-04 10:29:00,2021 Toyota Land Cruiser Prado receives a handsome power boost,en
BUSINESS,https://rappler.com/business/first-major-mediterranean-cruise-liner-sets-sail-since-coronavirus-pandemic,rappler.com,2020-08-17 02:51:12,First major Mediterranean cruise liner sets sail since pandemic,en
SCIENCE,https://www.wired.com/story/a-satellite-spots-11-new-emperor-penguin-colonies/,wired.com,2020-08-08 12:00:00,A Satellite Spots 11 New Emperor Penguin Colonies,en
TECHNOLOGY,https://www.usatoday.com/story/tech/reviewedcom/2020/08/03/amazon-deals-check-out-sites-most-impressive-sales-monday/5572450002/,usatoday.com,2020-08-03 17:02:00,The 5 best Amazon deals you can get this Monday,en
NATION,https://www.thedailybeast.com/trump-says-you-can-vote-by-mail-in-florida-after-insisting-you-shouldnt-do-that-in-any-state-ever,thedailybeast.com,2020-08-05 00:48:00,Trump Says You Can Vote by Mail in Florida After Insisting You Shouldn't Do That in Any State Ever,en
HEALTH,https://www.thehindu.com/news/international/who-advance-team-ends-visit-to-china-to-probe-covid-19-origin/article32264406.ece,thehindu.com,2020-08-03 22:53:28,WHO advance team ends visit to China to probe COVID-19 origin,en
NATION,https://www.adelaidenow.com.au/subscribe/news/1/?sourceCode=AAWEB_WRE170_a_TCA_PC&dest=https%3A%2F%2Fwww.adelaidenow.com.au%2Ftruecrimeaustralia%2Fpolice-courts%2Fsa-asbestos-removalist-gavin-piller-given-suspended-sentence-for-assaulting-epa-officer-company-fined-49k-for-safety-breaches%2Fnews-story%2F5fb102606539bab205a8f2b613d33113&memtype=anonymous&mode=premium&nk=a4522a73b2035f0cf08656f78d1159dc-1597165886,adelaidenow.com.au,2020-08-11 03:50:00,"SA asbestos removalist Gavin Piller given suspended sentence for assaulting EPA officer, company fined $49k for safety breaches",en
BUSINESS,https://www.prnewswire.com/news-releases/secura-bio-signs-agreement-to-acquire-global-rights-to-oncology-drug-copiktra-301108611.html,prnewswire.com,2020-08-10 13:23:00,Secura Bio Signs Agreement to Acquire Global Rights to Oncology Drug Copiktra®,en
TECHNOLOGY,https://mp1st.com/news/hood-outlaws-legends-announced-will-be-a-multiplayer-pvpve-heist-game,mp1st.com,2020-08-06 22:57:07,"Hood: Outlaws & Legends Announced, Will Be a Multiplayer PvPvE Heist Game",en
TECHNOLOGY,https://www.cnbc.com/2020/08/06/fortnite-creator-epic-games-is-now-valued-at-17point3-billion.html,cnbc.com,2020-08-06 14:12:00,Fortnite creator Epic Games is now valued at $17.3 billion after blockbuster funding deal,en
WORLD,https://www.canindia.com/africas-covid-19-death-toll-passes-25000-mark-confirmed-cases-near-1-1-mn/,canindia.com,2020-08-15 19:41:00,"Africa's COVID-19 death toll passes 25000 mark, confirmed cases near 1.1 mn • Canindia News",en
TECHNOLOGY,https://www.autoevolution.com/news/the-latest-google-maps-update-comes-with-an-unpleasant-surprise-for-some-users-147113.html,autoevolution.com,2020-08-08 08:33:00,The Latest Google Maps Update Comes with an Unpleasant Surprise for Some Users,en
TECHNOLOGY,https://www.tomsguide.com/news/apple-watch-sleep-tracking,tomsguide.com,2020-08-16 07:00:00,Apple Watch sleep tracking in watchOS7 made me a believer — here’s why,en
NATION,https://thehill.com/homenews/state-watch/511784-california-megachurch-draws-thousands-at-in-person-services-defying,thehill.com,2020-08-13 01:13:27,California megachurch draws thousands at in-person services defying state coronavirus orders | TheHill,en
SPORTS,https://www.birminghammail.co.uk/sport/football/transfer-news/aston-villa-make-contact-celtic-18717462,birminghammail.co.uk,2020-08-05 08:52:00,Aston Villa make contact with Celtic over £40m transfer - reports,en
BUSINESS,https://www.wamda.com/2020/08/riseup-concludes-virtual-edition,wamda.com,2020-08-16 17:01:32,RiseUp concludes its first virtual edition,en
HEALTH,https://www.irishpost.com/news/ireland-to-use-colour-code-system-to-identify-levels-of-covid-19-in-different-areas-of-country-190757,irishpost.com,2020-08-12 11:32:16,Ireland to use 'colour code system' to identify levels of Covid-19 in different areas of country,en
SPORTS,https://wvmetronews.com/2020/08/12/big-12-presses-on-with-fall-sports-league-football-schedule-set/,wvmetronews.com,2020-08-12 15:51:00,"Big 12 presses on with fall sports, league football schedule set",en
TECHNOLOGY,https://www.scoop.co.nz/stories/HL2008/S00060/how-long-should-you-keep-a-phone.htm,scoop.co.nz,2020-08-08 00:11:00,How long should you keep a phone? | Scoop News,en
ENTERTAINMENT,https://www.newshub.co.nz/home/lifestyle/2020/08/australian-mum-starts-debate-over-vegemite-pasta-dish.html,newshub.co.nz,2020-08-03 05:04:25,Australian mum starts debate over Vegemite pasta dish,en
NATION,https://globalnews.ca/news/7275096/whitby-woman-assault-arrest-taunton-road-east/,globalnews.ca,2020-08-14 15:05:16,Arrest made in random assault of Whitby woman while on a walk,en
BUSINESS,https://www.fool.com/earnings/call-transcripts/2020/08/11/intercontinental-hotels-group-plc-ihg-q2-2020-earn/,fool.com,2020-08-12 00:01:02,Intercontinental Hotels Group plc (IHG) Q2 2020 Earnings Call Transcript,en
WORLD,https://www.news.com.au/technology/online/hacking/accused-twitter-hackers-zoom-hearing-hijacked-with-pornography/news-story/52e1777b07cdc25303d9c63598a989f2,news.com.au,2020-08-06 13:22:11,Accused Twitter hacker’s Zoom hearing hijacked with pornography,en
HEALTH,https://sg.news.yahoo.com/englands-revamped-contact-tracing-app-034730369.html,sg.news.yahoo.com,2020-08-13 03:52:58,England launches revamped contact-tracing app,en
BUSINESS,https://www.nzherald.co.nz/business/news/article.cfm?c_id=3&objectid=12354561,nzherald.co.nz,2020-08-10 01:32:27,"$50m rural broadband top-up: Detail lacking outside Northland, advocates say",en
NATION,https://www.todayonline.com/singapore/188-new-covid-19-infections-singapore-including-12-imported-cases-and-1-community,todayonline.com,2020-08-10 07:41:15,"188 new Covid-19 infections in Singapore, including 12 imported cases and 1 in the community",en
SPORTS,https://www.espn.com/soccer/soccer-transfers/story/4160877/transfer-talk-manchester-city-offer-lionel-messi-an-escape-from-barcelona,espn.com,2020-08-16 09:49:00,LIVE Transfer Talk: Manchester City offer Messi an escape from Barca,en
NATION,https://www.nbcnews.com/news/us-news/money-offered-info-husband-tiger-king-star-carole-baskin-n1236350,nbcnews.com,2020-08-11 03:21:00,Money offered for info on husband of 'Tiger King' star Carole Baskin,en
BUSINESS,https://www.theglobeandmail.com/business/international-business/article-eastman-kodak-top-executive-got-trump-deal-windfall-on-an/,theglobeandmail.com,2020-08-02 19:52:13,Eastman Kodak top executive got Trump deal windfall on an ‘understanding’,en
WORLD,https://www.cbc.ca/news/world/trump-lebanon-explosion-1.5675120,cbc.ca,2020-08-05 20:29:00,U.S. defence officials contradict Trump's claim of Beirut 'attack',en
ENTERTAINMENT,https://www.news.com.au/entertainment/music/inside-hit-girl-group-the-gogos-vicious-drugfuelled-rise-and-fall/news-story/05ba61b7734c29c89779fefde150ea55,news.com.au,2020-08-03 07:36:56,The Go-Go’s: Wild secret life of hit girl band uncovered in new documentary,en
HEALTH,https://www.thestar.com.my/news/world/2020/08/16/swedish-researchers-recommend-faces-masks-for-children-in-schools-report,thestar.com.my,2020-08-15 22:05:00,Swedish researchers recommend faces masks for children in schools: report,en
BUSINESS,https://english.kyodonews.net/news/2020/08/1603ac684859-tokyo-confirms-260-new-cases-of-coronavirus-above-200-for-5th-day.html,english.kyodonews.net,2020-08-16 09:49:15,"Tokyo confirms 260 new cases of coronavirus, above 200 for 5th day",en
ENTERTAINMENT,https://www.foxbusiness.com/lifestyle/walmart-drive-in-movie-list-august,foxbusiness.com,2020-08-05 17:34:41,"Walmart drive-in movies begin Aug. 14 with blockbuster flicks like 'Black Panther,' 'E.T.'",en
SCIENCE,https://news.yahoo.com/face-mask-garbage-could-great-143700771.html,news.yahoo.com,2020-08-05 14:37:00,Your Face Mask in the Garbage Could Make a Great Biofuel,en
TECHNOLOGY,https://cyclingtips.com/2020/08/enve-expands-into-rubber-with-ses-range-of-road-tires/,cyclingtips.com,2020-08-06 14:00:58,Enve expands into rubber with SES range of road tires,en
NATION,https://www.npr.org/sections/live-updates-protests-for-racial-justice/2020/08/04/898987316/trump-criticizes-late-rep-john-lewis-for-not-attending-inauguration,npr.org,2020-08-04 18:25:26,Trump Criticizes Late Rep. John Lewis For Not Attending Inauguration,en
ENTERTAINMENT,https://www.pulse.com.gh/entertainment/music/bryan-the-mensah-drops-lyric-video-for-walls-launches-merchandise-store/gxzfsvv,pulse.com.gh,2020-08-12 15:10:24,"Bryan The Mensah drops lyric video for “Walls”, launches merchandise store",en
SPORTS,https://www.tsn.ca/pittsburgh-penguins-f-evgeni-malkin-undergoes-elbow-surgery-1.1510325,tsn.ca,2020-08-17 15:08:20,Penguins F Malkin undergoes elbow surgery,en
HEALTH,https://www.miragenews.com/with-covid-testing-off-to-strong-start-cornell-urges-vigilance/,miragenews.com,2020-08-10 19:23:05,"With COVID testing off to strong start, Cornell urges vigilance",en
BUSINESS,https://www.benzinga.com/pressreleases/20/08/b17117776/global-aprotic-solvents-market-growth-trends-forecast-2020-2025-researchandmarkets-com,benzinga.com,2020-08-17 11:43:00,"Global Aprotic Solvents Market: Growth, Trends & Forecast (2020-2025) - ResearchAndMarkets.com",en
ENTERTAINMENT,https://www.news.com.au/entertainment/tv/reality-tv/matt-prestons-dark-moments-after-leaving-masterchef/news-story/9dbc1779e0bbd5c1f1d0df4baf85e8f7,news.com.au,2020-08-08 20:34:55,Matt Preston reveals ‘dark moments’ after leaving MasterChef,en
WORLD,https://www.manilatimes.net/2020/08/18/business/companies/us-china-tensions-bug-asian-markets/756917/,manilatimes.net,2020-08-17 16:10:34,US-China Tensions Bug Asian Markets – The Manila Times,en
BUSINESS,https://ca.news.yahoo.com/two-arrested-over-covid-19-104948822.html,ca.news.yahoo.com,2020-08-03 10:49:00,Two arrested over Covid-19 facemask brawl on KLM flight to Ibiza,en
TECHNOLOGY,https://au.finance.yahoo.com/news/spacex-attempt-break-rocket-reusability-123252608.html,au.finance.yahoo.com,2020-08-17 12:32:00,SpaceX will attempt to break a rocket reusability record with a launch this week,en
SCIENCE,https://www.egyptindependent.com/canary-in-the-coal-mine-greenland-ice-has-shrunk-beyond-return-study-finds/,egyptindependent.com,2020-08-16 11:36:00,"'Canary in the coal mine': Greenland ice has shrunk beyond return, study finds",en
NATION,https://www.channelnewsasia.com/news/singapore/law-society-lee-suet-fern-tribunal-lee-kuan-yew-will-13017818,channelnewsasia.com,2020-08-13 09:32:40,"Law Society seeks 'severest sanctions' for Lee Suet Fern over Lee Kuan Yew's will, defence asks for charges to be dismissed",en
SPORTS,https://www.pgatour.com/video/2020/08/12/daily-fantasy-preview-for-wyndham-championship.html,pgatour.com,2020-08-12 13:05:20,Daily Fantasy preview for Wyndham Championship,en
SPORTS,https://www.nbcsports.com/bayarea/warriors/draymond-green-wants-devin-booker-out-phoenix-maybe-tampered,nbcsports.com,2020-08-07 23:41:37,Draymond 'maybe' tampered with Booker-Suns comments,en
SPORTS,https://www.bjpenn.com/mma-news/ufc/alexey-oleynik-issues-statement-after-knockout-loss-to-derrick-lewis/,bjpenn.com,2020-08-10 12:52:00,Alexey Oleynik issues statement after knockout loss to Derrick Lewis,en
SPORTS,https://www.nrl.com/news/2020/08/13/the-two-main-reasons-why-mcgregor-and-dragons-parted-ways/,nrl.com,2020-08-13 08:11:00,The two main reasons why McGregor and Dragons parted ways,en
NATION,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12357409,nzherald.co.nz,2020-08-17 22:52:30,Massive Te Mata Mushrooms expansion green-lit by Government loan,en
TECHNOLOGY,https://www.nintendolife.com/news/2020/08/co-op_open-world_rpg_cat_quest_ii_receives_huge_free_update,nintendolife.com,2020-08-11 10:00:00,"Co-Op Open-World RPG Cat Quest II Receives Huge, Free Update",en
TECHNOLOGY,https://www.pushsquare.com/news/2020/08/feature_8_ways_ps5s_adaptive_triggers_could_improve_immersion,pushsquare.com,2020-08-06 13:30:00,Feature: 8 Ways PS5's Adaptive Triggers Could Improve Immersion,en
TECHNOLOGY,https://www.express.co.uk/life-style/science-technology/1320064/Android-Apple-iPhone-trade-in-values-best-Sony-Samsung-Huawei,express.co.uk,2020-08-08 06:15:00,Android users might want to switch to iPhone after hearing this news,en
TECHNOLOGY,https://www.dailymail.co.uk/sciencetech/article-8596913/Brain-computer-interfaces-like-Elon-Musks-Neuralink-hacked-experts-warn.html,dailymail.co.uk,2020-08-05 17:19:36,Brain-computer interfaces like Elon Musk's Neuralink at risk,en
HEALTH,https://www.wusa9.com/article/news/health/coronavirus/virus-surge-makes-us-weak-link-in-global-economic-recovery/507-677002c5-7686-457d-a118-5c0610b78de0,wusa9.com,2020-08-11 10:13:00,Virus surge makes US weak link in global economic recovery,en
TECHNOLOGY,https://www.gsmarena.com/oppo_reno4_pro_global_august_2020_update-news-44628.php,gsmarena.com,2020-08-06 08:33:01,Oppo Reno4 Pro gets camera improvements in second software update news,en
SPORTS,https://www.autosport.com/fe/news/151085/envision-virgin-first-carbonneutral-fe-team,autosport.com,2020-08-05 15:04:11,Envision Virgin first FE team awarded carbon neutral status,en
WORLD,https://www.dw.com/en/faa-suggests-design-changes-for-grounded-boeing-737-max/a-54426930,dw.com,2020-08-04 03:17:29,FAA suggests design changes for grounded Boeing 737 MAX,en
HEALTH,"http://www.newsonair.com/News?title=DGCI-approves-Phase-IIIII-clinical-trials-of-Oxford-University-vaccine-by-Serum-Institute,-Pune&id=396378",newsonair.com,2020-08-03 11:33:52,"DGCI approves Phase IIIII clinical trials of Oxford University vaccine by Serum Institute, Pune",en
ENTERTAINMENT,https://www.loudersound.com/features/the-quiet-life-and-sober-times-of-peter-frederick-way,loudersound.com,2020-08-15 10:39:00,The quiet life and sober times of Peter Frederick Way,en
TECHNOLOGY,https://appleinsider.com/articles/20/08/13/apps-built-with-apple-google-exposure-notification-api-adopted-by-three-us-states,appleinsider.com,2020-08-13 23:25:44,Apps built with Apple-Google Exposure Notification API adopted by three US states,en
SPORTS,https://www.dailymail.co.uk/sport/football/article-8633803/Sevilla-boss-Julen-Lopetegui-hails-overcoming-form-team-England.html,dailymail.co.uk,2020-08-16 23:39:12,Sevilla boss Julen Lopetegui hails his side after overcoming 'the form team in England',en
TECHNOLOGY,https://www.androidcentral.com/resident-evil-village-reportedly-features-sword-wielding-goatmen,androidcentral.com,2020-08-18 02:23:27,Resident Evil Village reportedly features sword-wielding goatmen enemies,en
HEALTH,https://www.channelnewsasia.com/news/world/covid-19-do-you-really-need-to-party-who-asks-youth-12993190,channelnewsasia.com,2020-08-05 13:09:15,'Do you really need to party?' WHO asks world's youth,en
NATION,https://nation.com.pk/11-Aug-2020/sherry-others-condemn-zardari-s-indictment,nation.com.pk,2020-08-10 21:22:47,"Sherry, others condemn Zardari’s indictment",en
WORLD,http://www.xinhuanet.com/english/2020-08/10/c_139280046.htm,xinhuanet.com,2020-08-10 13:52:11,"Africa's COVID-19 death toll passes 23,000 mark as total COVID-19 cases surpass 1.047 mln | English.news.cn",en
NATION,https://www.todayonline.com/singapore/ez-link-touch-n-go-launch-dual-currency-contactless-card-use-between-singapore-and,todayonline.com,2020-08-18 00:46:50,"EZ-Link, Touch 'n Go launch dual-currency contactless card for use between Singapore and Malaysia",en
NATION,https://www.the-star.co.ke/news/2020-08-07-raila-makes-sudden-about-turn-on-revenue-formula/,the-star.co.ke,2020-08-07 02:08:55,Raila makes sudden about-turn on revenue formula,en
ENTERTAINMENT,https://www.allkpop.com/article/2020/08/hyoyeon-reveals-dessert-dance-challenge-with-all-her-girls-generation-members,allkpop.com,2020-08-08 11:59:00,Hyoyeon reveals 'Dessert dance challenge' with all her Girls' Generation members,en
SPORTS,https://timesofindia.indiatimes.com/sports/cricket/pakistan-in-england/1st-test-stokes-gives-england-hope-after-yasir-shines-for-pakistan/articleshow/77422201.cms,timesofindia.indiatimes.com,2020-08-07 18:46:00,1st Test: Stokes gives England hope after Yasir shines for Pakistan,en
